"finessGeoDP","annee","mois","baria_t","n"
"350000139",2021,1,"BPG",3
"350000139",2021,1,"SLE",2
"350000139",2021,2,"SLE",1
"350000139",2021,3,"BPG",2
"350000139",2021,5,"BPG",1
"350000139",2021,5,"SLE",1
"350000139",2021,6,"BPG",3
"350000139",2021,6,"SLE",2
"350000139",2021,10,"BPG",1
"350000139",2021,11,"BPG",2
"350000139",2022,1,"BPG",1
"350000139",2022,2,"BPG",3
"350000139",2022,3,"BPG",2
"350000139",2022,3,"SLE",1
"350000139",2022,4,"BPG",1
"350000139",2022,4,"SLE",1
"350000139",2022,5,"BPG",2
"350000139",2022,5,"SLE",3
"350000139",2022,6,"BPG",2
"350000139",2022,6,"SLE",1
"350000139",2022,7,"BPG",1
"350000139",2022,8,"BPG",1
"350000139",2022,9,"BPG",3
"350000139",2022,11,"BPG",4
"350000139",2022,11,"SLE",1
"350000139",2022,12,"SLE",3
"350000139",2023,1,"BPG",2
"350000139",2023,2,"BPG",1
"350000139",2023,3,"BPG",3
"350000139",2023,3,"SLE",2
"350000139",2023,4,"BPG",1
"350000139",2023,4,"SLE",2
"350000139",2023,5,"BPG",3
"350000139",2023,5,"SLE",3
"350000139",2023,6,"BPG",4
"350000139",2023,6,"SLE",1
"350000139",2023,7,"BPG",2
"350000139",2023,8,"BPG",1
"350000139",2023,9,"SLE",1
"350000139",2023,10,"BPG",3
"350000139",2023,11,"BPG",2
"350000139",2023,11,"SLE",2
"350000139",2023,12,"BPG",2
"350000139",2024,1,"BPG",1
"350000139",2024,1,"SLE",1
"350000139",2024,2,"BPG",2
"350000139",2024,2,"SLE",1
"350000139",2024,3,"BPG",3
"350000139",2024,3,"SLE",3
"350000139",2024,4,"BPG",4
"350000139",2024,4,"SLE",3
"350000139",2024,5,"BPG",8
"350000139",2024,5,"SLE",3
"350000139",2024,6,"BPG",4
"350000139",2024,6,"SLE",2
"350000139",2024,7,"BPG",5
"350000139",2024,7,"SLE",1
"350000139",2024,8,"BPG",2
"350000139",2024,8,"SLE",2
"350000139",2024,9,"BPG",3
"350000139",2024,9,"SLE",2
"350000139",2024,10,"BPG",7
"350000139",2024,11,"BPG",5
"350000139",2024,11,"SLE",2
"350000139",2024,12,"BPG",4
"350000139",2024,12,"SLE",3
"350000139",2025,1,"BPG",9
"350000139",2025,1,"SLE",2
"350000139",2025,2,"BPG",4
"350000139",2025,2,"SLE",1
"350000139",2025,3,"BPG",9
"350000139",2025,3,"SLE",2
"350000139",2025,4,"BPG",3
"350000139",2025,4,"SLE",3
"350000139",2025,5,"BPG",1
"350000139",2025,6,"BPG",6
"350000147",2021,1,"SLE",3
"350000147",2021,2,"BPG",1
"350000147",2021,2,"SLE",6
"350000147",2021,3,"BPG",1
"350000147",2021,3,"SLE",9
"350000147",2021,4,"SLE",7
"350000147",2021,5,"SLE",4
"350000147",2021,6,"SLE",2
"350000147",2021,7,"SLE",2
"350000147",2021,8,"SLE",5
"350000147",2021,9,"BPG",1
"350000147",2021,9,"SLE",1
"350000147",2021,10,"SLE",2
"350000147",2021,11,"SLE",3
"350000147",2021,12,"SLE",2
"350000147",2022,1,"BPG",1
"350000147",2022,1,"SLE",4
"350000147",2022,2,"SLE",8
"350000147",2022,3,"SLE",3
"350000147",2022,4,"SLE",3
"350000147",2022,5,"SLE",8
"350000147",2022,6,"SLE",3
"350000147",2022,7,"SLE",2
"350000147",2022,8,"SLE",4
"350000147",2022,9,"SLE",4
"350000147",2022,10,"SLE",3
"350000147",2022,11,"SLE",6
"350000147",2022,12,"SLE",3
"350000147",2023,1,"SLE",5
"350000147",2023,2,"SLE",3
"350000147",2023,3,"SLE",3
"350000147",2023,4,"SLE",2
"350000147",2023,5,"SLE",1
"350000147",2023,6,"SLE",2
"350000147",2023,7,"BPG",1
"350000147",2023,7,"SLE",5
"350000147",2023,8,"SLE",4
"350000147",2023,9,"BPG",1
"350000147",2023,9,"SLE",4
"350000147",2023,10,"SLE",2
"350000147",2023,11,"SLE",5
"350000147",2023,12,"BPG",1
"350000147",2023,12,"SLE",3
"350000147",2024,1,"BPG",1
"350000147",2024,1,"SLE",1
"350000147",2024,2,"SLE",3
"350000147",2024,3,"SLE",2
"350000147",2024,4,"BPG",2
"350000147",2024,4,"SLE",4
"350000147",2024,5,"SLE",5
"350000147",2024,6,"BPG",1
"350000147",2024,6,"SLE",4
"350000147",2024,7,"SLE",3
"350000147",2024,8,"SLE",2
"350000147",2024,9,"SLE",4
"350000147",2024,10,"BPG",4
"350000147",2024,10,"SLE",4
"350000147",2024,11,"BPG",1
"350000147",2024,11,"SLE",4
"350000147",2024,12,"SLE",5
"350000147",2025,1,"SLE",5
"350000147",2025,2,"SLE",1
"350000147",2025,3,"SLE",3
"350000147",2025,4,"SLE",6
"350000147",2025,5,"SLE",1
"350000147",2025,6,"BPG",1
"350000147",2025,6,"SLE",1
"350000741",2021,1,"BPG",5
"350000741",2021,1,"SLE",2
"350000741",2021,2,"BPG",1
"350000741",2021,2,"SLE",1
"350000741",2021,3,"BPG",3
"350000741",2021,3,"SLE",2
"350000741",2021,4,"BPG",2
"350000741",2021,4,"SLE",1
"350000741",2021,5,"BPG",1
"350000741",2021,6,"BPG",3
"350000741",2021,6,"SLE",1
"350000741",2021,7,"BPG",3
"350000741",2021,7,"SLE",1
"350000741",2021,8,"BPG",1
"350000741",2021,8,"SLE",1
"350000741",2021,9,"BPG",4
"350000741",2021,9,"SLE",4
"350000741",2021,10,"BPG",4
"350000741",2021,10,"SLE",1
"350000741",2021,11,"BPG",1
"350000741",2021,11,"SLE",1
"350000741",2021,12,"BPG",1
"350000741",2021,12,"SLE",5
"350000741",2022,1,"BPG",5
"350000741",2022,1,"SLE",2
"350000741",2022,2,"BPG",1
"350000741",2022,3,"BPG",3
"350000741",2022,4,"BPG",1
"350000741",2022,5,"BPG",4
"350000741",2022,5,"SLE",2
"350000741",2022,6,"BPG",2
"350000741",2022,6,"SLE",2
"350000741",2022,8,"BPG",1
"350000741",2022,9,"BPG",5
"350000741",2022,9,"SLE",2
"350000741",2022,10,"BPG",2
"350000741",2022,10,"SLE",2
"350000741",2022,11,"BPG",3
"350000741",2022,11,"SLE",1
"350000741",2022,12,"BPG",8
"350000741",2023,1,"BPG",5
"350000741",2023,2,"BPG",2
"350000741",2023,3,"BPG",4
"350000741",2023,3,"SLE",2
"350000741",2023,4,"BPG",4
"350000741",2023,5,"BPG",4
"350000741",2023,6,"BPG",1
"350000741",2023,8,"SLE",2
"350000741",2023,9,"BPG",3
"350000741",2023,9,"SLE",2
"350000741",2023,10,"BPG",2
"350000741",2023,11,"BPG",8
"350000741",2023,11,"SLE",3
"350000741",2025,2,"BPG",2
"350000741",2025,3,"BPG",4
"350000741",2025,4,"BPG",1
"350000741",2025,4,"SLE",2
"350000741",2025,5,"BPG",1
"350000741",2025,5,"SLE",1
"350000741",2025,6,"BPG",1
"350000741",2025,6,"SLE",1
"360000129",2021,1,"SLE",4
"360000129",2021,2,"SLE",3
"360000129",2021,3,"SLE",2
"360000129",2021,4,"SLE",2
"360000129",2021,5,"SLE",4
"360000129",2021,7,"SLE",2
"360000129",2021,8,"SLE",3
"360000129",2021,9,"SLE",2
"360000129",2021,10,"SLE",1
"360000129",2021,11,"SLE",1
"360000129",2022,1,"SLE",3
"360000129",2022,2,"SLE",1
"360000129",2022,3,"SLE",5
"360000129",2022,4,"SLE",1
"360000129",2022,5,"SLE",7
"360000129",2022,6,"SLE",3
"360000129",2022,7,"SLE",5
"360000129",2022,8,"SLE",5
"360000129",2022,9,"SLE",7
"360000129",2022,10,"SLE",3
"360000129",2022,11,"SLE",5
"360000129",2023,1,"SLE",8
"360000129",2023,2,"SLE",3
"360000129",2023,3,"SLE",4
"360000129",2023,4,"SLE",2
"360000129",2023,5,"SLE",4
"360000129",2023,6,"SLE",2
"360000129",2023,7,"SLE",3
"360000129",2023,9,"SLE",2
"360000129",2023,10,"SLE",3
"360000129",2023,11,"SLE",2
"360000129",2024,1,"SLE",3
"360000129",2024,2,"SLE",2
"360000129",2024,3,"SLE",3
"360000129",2024,4,"SLE",3
"360000129",2024,5,"SLE",6
"360000129",2024,6,"SLE",6
"360000129",2024,7,"SLE",8
"360000129",2024,9,"SLE",12
"360000129",2024,10,"SLE",7
"360000129",2024,11,"SLE",6
"360000129",2025,1,"SLE",7
"360000129",2025,2,"SLE",5
"360000129",2025,3,"SLE",13
"360000129",2025,4,"SLE",8
"360000129",2025,5,"SLE",8
"360000129",2025,6,"SLE",7
"370000093",2021,1,"BPG",5
"370000093",2021,1,"SLE",10
"370000093",2021,2,"BPG",7
"370000093",2021,2,"SLE",9
"370000093",2021,3,"BPG",5
"370000093",2021,3,"SLE",14
"370000093",2021,4,"BPG",6
"370000093",2021,4,"SLE",13
"370000093",2021,5,"BPG",1
"370000093",2021,5,"SLE",1
"370000093",2021,6,"BPG",8
"370000093",2021,6,"SLE",5
"370000093",2021,7,"BPG",6
"370000093",2021,7,"SLE",4
"370000093",2021,8,"BPG",1
"370000093",2021,8,"SLE",9
"370000093",2021,9,"BPG",2
"370000093",2021,9,"SLE",12
"370000093",2021,10,"BPG",7
"370000093",2021,10,"SLE",8
"370000093",2021,11,"BPG",4
"370000093",2021,11,"SLE",14
"370000093",2021,12,"BPG",4
"370000093",2021,12,"SLE",10
"370000093",2022,1,"BPG",8
"370000093",2022,1,"SLE",6
"370000093",2022,2,"BPG",1
"370000093",2022,2,"SLE",6
"370000093",2022,3,"BPG",5
"370000093",2022,3,"SLE",9
"370000093",2022,4,"BPG",4
"370000093",2022,4,"SLE",9
"370000093",2022,5,"BPG",7
"370000093",2022,5,"SLE",5
"370000093",2022,6,"BPG",5
"370000093",2022,6,"SLE",7
"370000093",2022,7,"BPG",6
"370000093",2022,7,"SLE",5
"370000093",2022,8,"BPG",2
"370000093",2022,8,"SLE",5
"370000093",2022,9,"BPG",3
"370000093",2022,9,"SLE",6
"370000093",2022,10,"BPG",6
"370000093",2022,10,"SLE",8
"370000093",2022,11,"BPG",3
"370000093",2022,11,"SLE",13
"370000093",2022,12,"BPG",2
"370000093",2022,12,"SLE",9
"370000093",2023,1,"BPG",4
"370000093",2023,1,"SLE",9
"370000093",2023,2,"BPG",8
"370000093",2023,2,"SLE",5
"370000093",2023,3,"BPG",7
"370000093",2023,3,"SLE",8
"370000093",2023,4,"BPG",4
"370000093",2023,4,"SLE",7
"370000093",2023,5,"BPG",6
"370000093",2023,5,"SLE",10
"370000093",2023,6,"BPG",3
"370000093",2023,6,"SLE",12
"370000093",2023,7,"BPG",3
"370000093",2023,7,"SLE",9
"370000093",2023,8,"BPG",4
"370000093",2023,8,"SLE",4
"370000093",2023,9,"BPG",4
"370000093",2023,9,"SLE",10
"370000093",2023,10,"BPG",6
"370000093",2023,10,"SLE",6
"370000093",2023,11,"BPG",4
"370000093",2023,11,"SLE",13
"370000093",2023,12,"BPG",6
"370000093",2023,12,"SLE",3
"370000093",2024,1,"BPG",2
"370000093",2024,1,"SLE",7
"370000093",2024,2,"BPG",8
"370000093",2024,2,"SLE",5
"370000093",2024,3,"BPG",5
"370000093",2024,3,"SLE",4
"370000093",2024,4,"BPG",6
"370000093",2024,4,"SLE",8
"370000093",2024,5,"BPG",7
"370000093",2024,5,"SLE",5
"370000093",2024,6,"BPG",8
"370000093",2024,6,"SLE",7
"370000093",2024,7,"BPG",7
"370000093",2024,7,"SLE",6
"370000093",2024,8,"BPG",2
"370000093",2024,8,"SLE",4
"370000093",2024,9,"BPG",2
"370000093",2024,9,"SLE",4
"370000093",2024,10,"BPG",5
"370000093",2024,10,"SLE",7
"370000093",2024,11,"BPG",8
"370000093",2024,11,"SLE",3
"370000093",2024,12,"BPG",6
"370000093",2024,12,"SLE",4
"370000093",2025,1,"BPG",6
"370000093",2025,1,"SLE",9
"370000093",2025,2,"BPG",4
"370000093",2025,2,"SLE",5
"370000093",2025,3,"BPG",2
"370000093",2025,3,"SLE",8
"370000093",2025,4,"BPG",5
"370000093",2025,4,"SLE",5
"370000093",2025,5,"BPG",5
"370000093",2025,5,"SLE",9
"370000093",2025,6,"BPG",5
"370000093",2025,6,"SLE",7
"370004467",2021,1,"BPG",2
"370004467",2021,1,"SLE",1
"370004467",2021,2,"BPG",1
"370004467",2021,2,"SLE",1
"370004467",2021,3,"SLE",2
"370004467",2021,5,"SLE",1
"370004467",2021,6,"BPG",1
"370004467",2021,6,"SLE",2
"370004467",2021,7,"BPG",2
"370004467",2021,7,"SLE",6
"370004467",2021,8,"SLE",1
"370004467",2021,9,"BPG",1
"370004467",2021,9,"SLE",3
"370004467",2021,10,"BPG",6
"370004467",2021,10,"SLE",5
"370004467",2021,11,"BPG",4
"370004467",2021,11,"SLE",2
"370004467",2022,1,"BPG",1
"370004467",2022,2,"BPG",3
"370004467",2022,2,"SLE",3
"370004467",2022,3,"BPG",5
"370004467",2022,3,"SLE",2
"370004467",2022,4,"BPG",1
"370004467",2022,4,"SLE",3
"370004467",2022,5,"BPG",4
"370004467",2022,5,"SLE",2
"370004467",2022,6,"BPG",2
"370004467",2022,6,"SLE",2
"370004467",2022,7,"SLE",2
"370004467",2022,8,"BPG",1
"370004467",2022,8,"SLE",3
"370004467",2022,9,"BPG",3
"370004467",2022,9,"SLE",9
"370004467",2022,10,"BPG",1
"370004467",2022,10,"SLE",4
"370004467",2022,11,"BPG",1
"370004467",2022,11,"SLE",5
"370004467",2022,12,"SLE",4
"370004467",2023,1,"BPG",2
"370004467",2023,1,"SLE",5
"370004467",2023,2,"BPG",3
"370004467",2023,2,"SLE",5
"370004467",2023,3,"BPG",3
"370004467",2023,3,"SLE",6
"370004467",2023,4,"BPG",1
"370004467",2023,5,"BPG",1
"370004467",2023,6,"BPG",5
"370004467",2023,6,"SLE",3
"370004467",2023,7,"SLE",1
"370004467",2023,8,"SLE",1
"370004467",2023,9,"BPG",3
"370004467",2023,9,"SLE",5
"370004467",2023,10,"BPG",1
"370004467",2023,10,"SLE",2
"370004467",2023,11,"SLE",6
"370004467",2024,1,"BPG",2
"370004467",2024,1,"SLE",3
"370004467",2024,2,"BPG",3
"370004467",2024,2,"SLE",3
"370004467",2024,3,"BPG",1
"370004467",2024,4,"BPG",2
"370004467",2024,4,"SLE",4
"370004467",2024,5,"BPG",1
"370004467",2024,5,"SLE",1
"370004467",2024,6,"BPG",3
"370004467",2024,7,"BPG",2
"370004467",2024,9,"SLE",4
"370004467",2024,10,"BPG",1
"370004467",2024,10,"SLE",1
"370004467",2024,11,"BPG",3
"370004467",2024,11,"SLE",2
"370004467",2024,12,"BPG",1
"370004467",2024,12,"SLE",4
"370004467",2025,1,"BPG",3
"370004467",2025,1,"SLE",5
"370004467",2025,2,"BPG",1
"370004467",2025,2,"SLE",1
"370004467",2025,3,"BPG",4
"370004467",2025,3,"SLE",2
"370004467",2025,4,"SLE",2
"370004467",2025,5,"BPG",1
"370004467",2025,5,"SLE",1
"370004467",2025,6,"BPG",3
"370004467",2025,6,"SLE",1
"370007569",2021,1,"BPG",3
"370007569",2021,1,"SLE",4
"370007569",2021,2,"BPG",1
"370007569",2021,2,"SLE",4
"370007569",2021,3,"BPG",2
"370007569",2021,3,"SLE",4
"370007569",2021,4,"BPG",3
"370007569",2021,4,"SLE",4
"370007569",2021,5,"BPG",2
"370007569",2021,5,"SLE",2
"370007569",2021,6,"BPG",3
"370007569",2021,6,"SLE",4
"370007569",2021,7,"BPG",2
"370007569",2021,7,"SLE",1
"370007569",2021,8,"BPG",2
"370007569",2021,8,"SLE",1
"370007569",2021,9,"SLE",2
"370007569",2021,10,"BPG",1
"370007569",2021,11,"BPG",3
"370007569",2021,11,"SLE",4
"370007569",2021,12,"BPG",2
"370007569",2022,1,"BPG",1
"370007569",2022,1,"SLE",4
"370007569",2022,2,"BPG",4
"370007569",2022,2,"SLE",2
"370007569",2022,3,"BPG",2
"370007569",2022,3,"SLE",1
"370007569",2022,4,"BPG",1
"370007569",2022,4,"SLE",5
"370007569",2022,5,"BPG",2
"370007569",2022,5,"SLE",3
"370007569",2022,6,"BPG",3
"370007569",2022,6,"SLE",4
"370007569",2022,7,"SLE",2
"370007569",2022,8,"BPG",2
"370007569",2022,8,"SLE",3
"370007569",2022,9,"BPG",1
"370007569",2022,9,"SLE",2
"370007569",2022,10,"BPG",1
"370007569",2022,11,"BPG",3
"370007569",2022,11,"SLE",5
"370007569",2022,12,"BPG",1
"370007569",2022,12,"SLE",2
"370007569",2023,1,"BPG",2
"370007569",2023,1,"SLE",5
"370007569",2023,2,"BPG",3
"370007569",2023,2,"SLE",4
"370007569",2023,3,"BPG",1
"370007569",2023,3,"SLE",5
"370007569",2023,4,"BPG",4
"370007569",2023,4,"SLE",3
"370007569",2023,5,"BPG",2
"370007569",2023,5,"SLE",3
"370007569",2023,6,"SLE",5
"370007569",2023,7,"SLE",1
"370007569",2023,8,"BPG",1
"370007569",2023,9,"BPG",1
"370007569",2023,9,"SLE",3
"370007569",2023,10,"BPG",3
"370007569",2023,10,"SLE",1
"370007569",2023,11,"BPG",4
"370007569",2023,11,"SLE",4
"370007569",2023,12,"BPG",1
"370007569",2023,12,"SLE",1
"370007569",2024,1,"BPG",2
"370007569",2024,1,"SLE",2
"370007569",2024,2,"BPG",3
"370007569",2024,2,"SLE",2
"370007569",2024,3,"BPG",1
"370007569",2024,3,"SLE",6
"370007569",2024,4,"BPG",1
"370007569",2024,4,"SLE",4
"370007569",2024,5,"BPG",4
"370007569",2024,5,"SLE",3
"370007569",2024,6,"BPG",2
"370007569",2024,6,"SLE",4
"370007569",2024,7,"SLE",1
"370007569",2024,8,"SLE",1
"370007569",2024,9,"BPG",1
"370007569",2024,10,"BPG",1
"370007569",2024,11,"BPG",3
"370007569",2024,11,"SLE",2
"370007569",2024,12,"BPG",3
"370007569",2024,12,"SLE",2
"370007569",2025,1,"BPG",1
"370007569",2025,1,"SLE",1
"370007569",2025,2,"BPG",1
"370007569",2025,2,"SLE",1
"370007569",2025,3,"BPG",1
"370007569",2025,3,"SLE",3
"380000067",2021,1,"BPG",6
"380000067",2021,1,"SLE",6
"380000067",2021,2,"BPG",8
"380000067",2021,2,"SLE",4
"380000067",2021,3,"BPG",9
"380000067",2021,3,"SLE",8
"380000067",2021,4,"BPG",1
"380000067",2021,4,"SLE",1
"380000067",2021,5,"BPG",3
"380000067",2021,5,"SLE",3
"380000067",2021,6,"BPG",7
"380000067",2021,6,"SLE",8
"380000067",2021,7,"BPG",8
"380000067",2021,7,"SLE",3
"380000067",2021,8,"BPG",2
"380000067",2021,8,"SLE",1
"380000067",2021,9,"BPG",3
"380000067",2021,10,"BPG",7
"380000067",2021,10,"SLE",7
"380000067",2021,11,"BPG",2
"380000067",2021,11,"SLE",2
"380000067",2021,12,"BPG",1
"380000067",2021,12,"SLE",5
"380000067",2022,1,"BPG",3
"380000067",2022,1,"SLE",2
"380000067",2022,2,"BPG",4
"380000067",2022,2,"SLE",3
"380000067",2022,3,"BPG",8
"380000067",2022,3,"SLE",11
"380000067",2022,4,"BPG",2
"380000067",2022,4,"SLE",5
"380000067",2022,5,"BPG",6
"380000067",2022,5,"SLE",6
"380000067",2022,6,"BPG",3
"380000067",2022,6,"SLE",6
"380000067",2022,7,"BPG",7
"380000067",2022,7,"SLE",3
"380000067",2022,8,"BPG",1
"380000067",2022,8,"SLE",3
"380000067",2022,9,"BPG",3
"380000067",2022,9,"SLE",2
"380000067",2022,10,"BPG",2
"380000067",2022,10,"SLE",7
"380000067",2022,11,"BPG",6
"380000067",2022,11,"SLE",1
"380000067",2022,12,"BPG",5
"380000067",2022,12,"SLE",3
"380000067",2023,1,"BPG",3
"380000067",2023,1,"SLE",6
"380000067",2023,2,"BPG",7
"380000067",2023,2,"SLE",8
"380000067",2023,3,"BPG",4
"380000067",2023,3,"SLE",3
"380000067",2023,4,"BPG",1
"380000067",2023,4,"SLE",4
"380000067",2023,5,"BPG",4
"380000067",2023,5,"SLE",6
"380000067",2023,6,"BPG",1
"380000067",2023,6,"SLE",6
"380000067",2023,7,"BPG",1
"380000067",2023,7,"SLE",3
"380000067",2023,8,"BPG",8
"380000067",2023,8,"SLE",6
"380000067",2023,9,"BPG",5
"380000067",2023,9,"SLE",5
"380000067",2023,10,"BPG",4
"380000067",2023,10,"SLE",7
"380000067",2023,11,"BPG",2
"380000067",2023,11,"SLE",4
"380000067",2023,12,"BPG",4
"380000067",2023,12,"SLE",9
"380000067",2024,1,"BPG",9
"380000067",2024,1,"SLE",5
"380000067",2024,2,"BPG",6
"380000067",2024,2,"SLE",4
"380000067",2024,3,"BPG",5
"380000067",2024,3,"SLE",10
"380000067",2024,4,"BPG",5
"380000067",2024,4,"SLE",3
"380000067",2024,5,"BPG",1
"380000067",2024,5,"SLE",3
"380000067",2024,6,"BPG",3
"380000067",2024,6,"SLE",4
"380000067",2024,7,"BPG",3
"380000067",2024,7,"SLE",4
"380000067",2024,8,"BPG",6
"380000067",2024,8,"SLE",8
"380000067",2024,9,"BPG",1
"380000067",2024,9,"SLE",2
"380000067",2024,10,"BPG",4
"380000067",2024,10,"SLE",10
"380000067",2024,11,"BPG",1
"380000067",2024,11,"SLE",4
"380000067",2024,12,"BPG",4
"380000067",2024,12,"SLE",10
"380000067",2025,1,"BPG",4
"380000067",2025,1,"SLE",5
"380000067",2025,2,"BPG",2
"380000067",2025,2,"SLE",5
"380000067",2025,3,"BPG",6
"380000067",2025,3,"SLE",7
"380000067",2025,4,"BPG",1
"380000067",2025,4,"SLE",2
"380000067",2025,5,"BPG",6
"380000067",2025,5,"SLE",7
"380000067",2025,6,"BPG",1
"380000067",2025,6,"SLE",4
"380000174",2021,1,"SLE",2
"380000174",2021,2,"SLE",6
"380000174",2021,3,"SLE",3
"380000174",2021,4,"SLE",1
"380000174",2021,5,"BPG",1
"380000174",2021,5,"SLE",4
"380000174",2021,6,"BPG",2
"380000174",2021,6,"SLE",4
"380000174",2021,7,"BPG",2
"380000174",2021,7,"SLE",1
"380000174",2021,8,"SLE",1
"380000174",2021,9,"SLE",1
"380000174",2021,10,"BPG",2
"380000174",2021,10,"SLE",1
"380000174",2021,11,"SLE",1
"380000174",2021,12,"SLE",1
"380000174",2022,1,"SLE",2
"380000174",2022,2,"BPG",1
"380000174",2022,2,"SLE",2
"380000174",2022,3,"SLE",4
"380000174",2022,4,"BPG",1
"380000174",2022,4,"SLE",3
"380000174",2022,5,"BPG",1
"380000174",2022,5,"SLE",4
"380000174",2022,6,"BPG",1
"380000174",2022,6,"SLE",10
"380000174",2022,7,"SLE",5
"380000174",2022,8,"SLE",1
"380000174",2022,9,"SLE",2
"380000174",2022,10,"SLE",1
"380000174",2022,11,"BPG",2
"380000174",2022,11,"SLE",1
"380000174",2023,1,"SLE",2
"380000174",2023,2,"SLE",2
"380000174",2023,3,"SLE",2
"380000174",2023,4,"SLE",2
"380000174",2023,5,"BPG",2
"380000174",2023,5,"SLE",1
"380000174",2023,6,"SLE",4
"380000174",2023,7,"SLE",1
"380000174",2023,8,"SLE",1
"380000174",2023,9,"SLE",2
"380000174",2023,10,"BPG",1
"380000174",2023,10,"SLE",3
"380000174",2023,11,"SLE",5
"380000174",2023,12,"SLE",2
"380000174",2024,1,"SLE",3
"380000174",2024,2,"BPG",1
"380000174",2024,2,"SLE",4
"380000174",2024,3,"BPG",1
"380000174",2024,3,"SLE",2
"380000174",2024,4,"BPG",1
"380000174",2024,4,"SLE",4
"380000174",2024,5,"SLE",5
"380000174",2024,7,"SLE",4
"380000174",2024,8,"SLE",4
"380000174",2024,9,"SLE",11
"380000174",2024,10,"SLE",3
"380000174",2024,11,"BPG",2
"380000174",2024,11,"SLE",9
"380000174",2024,12,"BPG",2
"380000174",2024,12,"SLE",3
"380000174",2025,1,"BPG",1
"380000174",2025,1,"SLE",1
"380000174",2025,2,"SLE",3
"380000174",2025,3,"BPG",1
"380000174",2025,3,"SLE",1
"380000174",2025,4,"SLE",5
"380000174",2025,5,"SLE",6
"380000174",2025,6,"BPG",1
"380000174",2025,6,"SLE",4
"380012658",2021,1,"BPG",1
"380012658",2021,1,"SLE",9
"380012658",2021,2,"BPG",1
"380012658",2021,2,"SLE",9
"380012658",2021,3,"SLE",6
"380012658",2021,5,"SLE",1
"380012658",2021,6,"BPG",3
"380012658",2021,6,"SLE",9
"380012658",2021,7,"SLE",5
"380012658",2021,8,"SLE",9
"380012658",2021,9,"BPG",1
"380012658",2021,9,"SLE",9
"380012658",2021,10,"SLE",3
"380012658",2021,11,"BPG",2
"380012658",2021,11,"SLE",5
"380012658",2021,12,"SLE",5
"380012658",2022,1,"BPG",1
"380012658",2022,1,"SLE",6
"380012658",2022,2,"BPG",1
"380012658",2022,2,"SLE",7
"380012658",2022,3,"BPG",2
"380012658",2022,3,"SLE",6
"380012658",2022,4,"BPG",1
"380012658",2022,4,"SLE",10
"380012658",2022,5,"BPG",1
"380012658",2022,5,"SLE",4
"380012658",2022,6,"BPG",3
"380012658",2022,6,"SLE",14
"380012658",2022,7,"BPG",2
"380012658",2022,7,"SLE",7
"380012658",2022,8,"SLE",2
"380012658",2022,9,"BPG",1
"380012658",2022,9,"SLE",9
"380012658",2022,10,"BPG",1
"380012658",2022,10,"SLE",2
"380012658",2022,11,"BPG",3
"380012658",2022,11,"SLE",6
"380012658",2022,12,"SLE",3
"380012658",2023,1,"SLE",8
"380012658",2023,2,"BPG",1
"380012658",2023,2,"SLE",2
"380012658",2023,3,"BPG",1
"380012658",2023,3,"SLE",5
"380012658",2023,4,"BPG",2
"380012658",2023,4,"SLE",3
"380012658",2023,6,"BPG",3
"380012658",2023,6,"SLE",7
"380012658",2023,7,"BPG",2
"380012658",2023,7,"SLE",2
"380012658",2023,8,"BPG",2
"380012658",2023,8,"SLE",3
"380012658",2023,9,"BPG",3
"380012658",2023,9,"SLE",3
"380012658",2023,10,"BPG",3
"380012658",2023,10,"SLE",4
"380012658",2023,11,"BPG",4
"380012658",2023,11,"SLE",5
"380012658",2023,12,"BPG",1
"380012658",2023,12,"SLE",4
"380012658",2024,1,"SLE",3
"380012658",2024,3,"BPG",1
"380012658",2024,3,"SLE",3
"380012658",2024,4,"SLE",1
"380012658",2024,5,"BPG",1
"380012658",2024,5,"SLE",5
"380012658",2024,6,"BPG",2
"380012658",2024,6,"SLE",4
"380012658",2024,7,"SLE",4
"380012658",2024,8,"BPG",1
"380012658",2024,8,"SLE",3
"380012658",2024,9,"BPG",1
"380012658",2024,9,"SLE",3
"380012658",2024,10,"BPG",1
"380012658",2024,10,"SLE",5
"380012658",2024,11,"BPG",1
"380012658",2024,11,"SLE",5
"380012658",2024,12,"BPG",1
"380012658",2024,12,"SLE",3
"380012658",2025,1,"BPG",1
"380012658",2025,1,"SLE",2
"380012658",2025,2,"SLE",1
"380012658",2025,3,"BPG",1
"380012658",2025,3,"SLE",2
"380012658",2025,4,"SLE",2
"380012658",2025,6,"BPG",1
"380012658",2025,6,"SLE",2
"380780197",2021,1,"SLE",15
"380780197",2021,2,"SLE",8
"380780197",2021,3,"BPG",1
"380780197",2021,3,"SLE",6
"380780197",2021,5,"SLE",6
"380780197",2021,6,"SLE",17
"380780197",2021,7,"SLE",8
"380780197",2021,8,"SLE",1
"380780197",2021,9,"BPG",1
"380780197",2021,9,"SLE",8
"380780197",2021,10,"SLE",6
"380780197",2021,11,"SLE",6
"380780197",2021,12,"SLE",4
"380780197",2022,2,"SLE",4
"380780197",2022,3,"BPG",1
"380780197",2022,3,"SLE",11
"380780197",2022,4,"SLE",3
"380780197",2022,5,"SLE",5
"380780197",2022,6,"BPG",1
"380780197",2022,6,"SLE",8
"380780197",2022,7,"SLE",2
"380780197",2022,8,"SLE",3
"380780197",2022,9,"SLE",5
"380780197",2022,10,"SLE",3
"380780197",2022,11,"SLE",7
